0.0,0.0,0.0,0.0,0.0
4.99999987368938e-05,-3.31772630202121e-11,-3.31780332374354e-11,-3.10013334448023e-11,-3.30587779373559e-11
9.99999974737875e-05,7.12258724222536e-11,7.06640787551116e-11,7.84592182889732e-11,6.42517913873597e-11
0.000150000007124618,-3.070861254173e-08,-3.07079588424131e-08,-3.07218179784741e-08,-3.06860847842927e-08
0.000199999994947575,1.01435901456171e-07,1.01443696109982e-07,1.0206803580104e-07,1.0143391193651e-07
0.000250000011874363,9.85177095458312e-08,9.8574076901059e-08,9.80809176098774e-08,9.87917374573044e-08
0.000300000014249235,-1.34968729526008e-07,-1.3494393158453e-07,-1.283748787273e-07,-1.34637687665418e-07
0.000349999987520278,-4.08450887334766e-07,-4.07702628990592e-07,-4.30052722322216e-07,-4.08434175369621e-07
0.00039999998989515,-5.77821651859267e-07,-5.79284460400231e-07,-5.68022585412109e-07,-5.78140770812752e-07
0.000449999992270023,-5.28669772847934e-07,-5.27762551882915e-07,-5.60407329430745e-07,-5.28138116351329e-07
0.000500000023748726,-1.99838922299023e-07,-2.03325356551431e-07,-1.90513731013198e-07,-2.0723294369418e-07
0.000549999997019768,2.45760162442821e-07,2.49557587039817e-07,2.98414931876323e-07,2.51202749268487e-07
0.000600000028498471,6.79714560192224e-07,6.78688991229137e-07,6.87156386902643e-07,6.82889037761925e-07
0.000650000001769513,1.01183479728206e-06,1.00713850770262e-06,9.7832594292413e-07,1.00983663742227e-06
0.000699999975040555,1.40655163249903e-06,1.43323677548324e-06,1.39953419875383e-06,1.4303843727248e-06
0.000750000006519258,1.5358177734015e-06,1.52974928369076e-06,1.50532957832183e-06,1.52819927734527e-06
0.0007999999797903,1.39401356591407e-06,1.36398466565879e-06,1.43037891575659e-06,1.36299991027045e-06
0.000850000011269003,9.93507455859799e-07,9.7389647635282e-07,1.06974346181232e-06,9.86040731731919e-07
0.000899999984540045,4.0698017755858e-07,4.30222740988029e-07,5.11156486027176e-07,4.2459168980713e-07
0.000950000016018748,-4.83780013382784e-07,-4.77920593766612e-07,-3.98317638428125e-07,-4.85855252918554e-07
0.00100000004749745,-1.33931598611525e-06,-1.28696410683915e-06,-1.35162269998546e-06,-1.31416845761123e-06
0.00104999996256083,-1.63375079864636e-06,-1.66156235081871e-06,-1.76187620581914e-06,-1.69399083915778e-06
0.00109999999403954,-1.56271755713533e-06,-1.60421927830612e-06,-1.75151774328697e-06,-1.60930005677073e-06
0.00115000002551824,-1.18191906040011e-06,-1.25278222640191e-06,-1.40963686590112e-06,-1.21495781968406e-06
0.00120000005699694,-4.04318200253329e-07,-4.02201351334952e-07,-5.80839866870519e-07,-3.50622798350742e-07
0.00124999997206032,7.45478814678791e-07,8.23420577944489e-07,6.88211457600119e-07,8.51221955144865e-07
0.00130000000353903,1.77122728928225e-06,1.92120887732017e-06,1.85127169061161e-06,1.92014522326645e-06
0.00135000003501773,2.51364622272376e-06,2.56188377534272e-06,2.67032351075613e-06,2.55206214205828e-06
0.00139999995008111,2.46449235419277e-06,2.4709706849535e-06,2.70729810836201e-06,2.47694219979167e-06
0.00144999998155981,2.1260384528432e-06,2.09746531254495e-06,2.38936172536341e-06,2.12820691558591e-06
