0.0,0.0,0.0,0.0,0.0
4.99999987368938e-05,-7.62470524695911e-16,-7.69931561472241e-16,-7.69843840622641e-16,-7.69850193369745e-16
9.99999974737875e-05,-1.63714390402457e-15,-1.47642226101927e-15,-1.48432338435125e-15,-1.48346481058009e-15
0.000150000007124618,-3.30563403256115e-13,-3.31058043392257e-13,-3.31052161595471e-13,-3.31051944755037e-13
0.000199999994947575,9.07755153597284e-13,9.10116600139066e-13,9.10109661245162e-13,9.10083857233457e-13
0.000250000011874363,7.10932267916631e-12,7.08479802602469e-12,7.08488085907066e-12,7.08495111537144e-12
0.000300000014249235,6.74115407592324e-12,6.81356924006615e-12,6.81319887660403e-12,6.81311951300501e-12
0.000349999987520278,-7.12428423546574e-12,-7.13224271309265e-12,-7.13583445804966e-12,-7.13162948834389e-12
0.00039999998989515,-3.22296633825658e-11,-3.25676950685416e-11,-3.25595661543332e-11,-3.25631084596711e-11
0.000449999992270023,-6.09046563182503e-11,-6.11173750497684e-11,-6.11348749401941e-11,-6.11277972684121e-11
0.000500000023748726,-8.05584626784039e-11,-8.02638025487745e-11,-8.02052660398012e-11,-8.02709357317077e-11
0.000549999997019768,-8.14047579345001e-11,-8.03747207678285e-11,-8.04065078408023e-11,-8.03189806330984e-11
0.000600000028498471,-5.69182687093495e-11,-5.58906601555442e-11,-5.59061789917603e-11,-5.59256772836303e-11
0.000650000001769513,-1.44752838188156e-11,-1.43605882393927e-11,-1.44181177413882e-11,-1.44862915066324e-11
0.000699999975040555,4.73629989394819e-11,4.71929544054728e-11,4.75040007330563e-11,4.72376790461304e-11
0.000750000006519258,1.22034646277136e-10,1.22402310509528e-10,1.22352045162089e-10,1.22472934571682e-10
0.0007999999797903,1.94381566398505e-10,1.95435528871357e-10,1.95199648111988e-10,1.95740021413648e-10
0.000850000011269003,2.53516513337715e-10,2.55363452605906e-10,2.54768955931794e-10,2.55138410398814e-10
0.000899999984540045,2.91904223015393e-10,2.91860258183618e-10,2.92299323634282e-10,2.91980772892941e-10
0.000950000016018748,2.95773655567544e-10,2.92309537686108e-10,2.93388757732771e-10,2.92478180563549e-10
0.00100000004749745,2.53788601245475e-10,2.46877074339125e-10,2.47021403332326e-10,2.46703352191346e-10
0.00104999996256083,1.80139722583128e-10,1.70802552657001e-10,1.69956368423207e-10,1.70569419699618e-10
0.00109999999403954,9.63837273881829e-11,8.77035111201963e-11,8.63256410799096e-11,8.69370478384646e-11
0.00115000002551824,2.12298581492298e-11,1.59064567073486e-11,1.41551466728562e-11,1.48601027316619e-11
0.00120000005699694,-2.70117123113423e-11,-2.66313811281282e-11,-2.70093253318393e-11,-2.83199089179398e-11
0.00124999997206032,-2.35975960993784e-11,-1.63345326847919e-11,-1.56516414412389e-11,-1.76236282511955e-11
0.00130000000353903,3.8316336214983e-11,4.94845484033668e-11,5.26665412670102e-11,5.04274087764767e-11
0.00135000003501773,1.4966490546886e-10,1.61085145222728e-10,1.64943822489327e-10,1.63856331281131e-10
0.00139999995008111,2.79091139088194e-10,2.86382334513391e-10,2.91034196742146e-10,2.90635765454184e-10
0.00144999998155981,4.00431882097152e-10,4.00902200325959e-10,4.05201261433064e-10,4.05592615049244e-10
0.00150000001303852,4.98020236161523e-10,4.93926011202461e-10,4.94833174435882e-10,4.97902385987459e-10
0.00155000004451722,5.55928580947551e-10,5.50330003790123e-10,5.45320122391502e-10,5.5130777720791e-10
0.0015999999595806,5.62327628905734e-10,5.59190638238505e-10,5.48840584091437e-10,5.56919843575088e-10
0.0016499999910593,5.16697074015582e-10,5.18102560853606e-10,5.05835706654523e-10,5.13778464217296e-10
